Size,Selection,Run,Obj1,Obj2,Obj3
1000,Roleta,24,29444.6,29824.2,30026
1000,Roleta,24,28076.1,28576.9,28485.5
1000,Roleta,24,28951.3,29195.1,29570.7
1000,Roleta,24,28277.5,29020,29401.6
1000,Roleta,24,28747.3,29264.6,29383.6
1000,Roleta,24,28826.8,29113.9,29297.4
1000,Roleta,24,28452.3,29437.5,29102.9
1000,Roleta,24,28761.4,29062.1,29776.1
1000,Roleta,24,28694.2,28885.5,29382.4
1000,Roleta,24,28960.8,28944.8,29620.6
1000,Roleta,24,29052.3,28902.4,29578.1
1000,Roleta,24,29465.7,29327.6,29768.8
1000,Roleta,24,29215.4,30042.8,30373.4
1000,Roleta,24,28160.6,28679.9,29157
1000,Roleta,24,28695.3,29081.4,30206.2
1000,Roleta,24,28175.4,28542.5,29387.2
1000,Roleta,24,28938.5,28710.3,29701.1
1000,Roleta,24,29191.4,29981.9,30208.2
1000,Roleta,24,29091.6,29314.2,29518
1000,Roleta,24,29324.8,29022,29869.7
1000,Roleta,24,28031.9,28260.2,29255
1000,Roleta,24,28356.9,29242.5,29012
1000,Roleta,24,28449.7,28609.9,29126
1000,Roleta,24,29041.4,29386.2,29885
1000,Roleta,24,28943.2,29293.9,29460.3
1000,Roleta,24,28262,28834.8,29362.2
1000,Roleta,24,28360.9,29427.9,29498.7
1000,Roleta,24,28935.7,29422.8,30161.7
1000,Roleta,24,28271.9,28811.8,29253.9
1000,Roleta,24,29387.3,30200.9,30418
1000,Roleta,24,29129.2,29290.4,29499.1
1000,Roleta,24,28585.4,28742.6,29312.2
1000,Roleta,24,28893.2,29453.4,29350.2
1000,Roleta,24,28496.4,28740.5,29803.1
1000,Roleta,24,28864.8,29100.8,29542.2
1000,Roleta,24,28691.7,28788.5,29113.1
1000,Roleta,24,28228.9,28564.9,29121.2
1000,Roleta,24,28710.7,28779.9,29551.8
1000,Roleta,24,29244.2,29746,30166.1
1000,Roleta,24,27998.4,27923.6,28437.8
1000,Roleta,24,28646.4,29080.2,29193.4
1000,Roleta,24,29376.5,29751.2,29720.1
1000,Roleta,24,28584.3,29036.9,29796
1000,Roleta,24,28467.1,29253.9,29419.6
1000,Roleta,24,29259.1,29317.9,29711.9
1000,Roleta,24,28502.4,29361.7,29399.2
1000,Roleta,24,28929.5,29281.6,30100.8
1000,Roleta,24,28651.2,28776.3,29503.2
1000,Roleta,24,28598.3,29337.6,29927.4
1000,Roleta,24,28456.5,28348,28914.8
1000,Roleta,24,29200.4,29059.4,29567.3
1000,Roleta,24,29004.6,29069.7,29134.5
1000,Roleta,24,28395,28779.3,29575
1000,Roleta,24,29076.1,28779.8,29593.9
1000,Roleta,24,28554.3,28494.4,29269.1
1000,Roleta,24,28744.4,29196,29607.7
1000,Roleta,24,28385.8,28726.2,29608.4
1000,Roleta,24,29364.7,29551.3,29759.9
1000,Roleta,24,28551.1,29127.4,29321.8
1000,Roleta,24,29206.4,29535.2,30000.7
1000,Roleta,24,28156.3,28947.1,29110.6
1000,Roleta,24,29459.2,29944,30135
1000,Roleta,24,28853,29019.5,29539.1
1000,Roleta,24,28817.1,28718,29652.2
1000,Roleta,24,29612.9,29886.1,30155.3
1000,Roleta,24,28540.9,28534,29592.8
1000,Roleta,24,28963.2,29142.1,30108.3
1000,Roleta,24,28928.4,29502.4,29750.1
1000,Roleta,24,28031.7,28747.5,29139
1000,Roleta,24,28893,28629.4,29536.4
1000,Roleta,24,28758.7,29725.1,29536.1
1000,Roleta,24,28758.7,29725.1,29536.1
1000,Roleta,25,27995.3,27801.2,27588.3
1000,Roleta,25,28238.7,28681.9,28426.7
1000,Roleta,25,27384.3,27585.2,27097.6
1000,Roleta,25,27839.3,27951,27563.6
1000,Roleta,25,27623.8,28062.5,27513.2
1000,Roleta,25,27551.2,28020.7,27491.7
1000,Roleta,25,28973.3,29283.2,29093.6
1000,Roleta,25,28719.6,29388.6,28603.9
1000,Roleta,25,28014.9,28598.4,27909.6
1000,Roleta,25,28877,29082.7,28714.7
1000,Roleta,25,27768.8,27925.9,27603.3
1000,Roleta,25,28433.4,28360.1,27738.9
1000,Roleta,25,27583.3,28005.3,27480.9
1000,Roleta,25,27346.1,27399.7,27074.3
1000,Roleta,25,27673.4,27558.4,27215.5
1000,Roleta,25,28362,28284.4,27950.6
1000,Roleta,25,27694.5,28126.8,27464.7
1000,Roleta,25,27757.9,28121.7,27835.7
1000,Roleta,25,28736.4,29047.1,28633.7
1000,Roleta,25,28043.5,27893.4,27605.9
1000,Roleta,25,28828.5,29014,28669.2
1000,Roleta,25,27194.1,27751.1,27095.5
1000,Roleta,25,28515.6,28856.7,28443.7
1000,Roleta,25,27701.7,27905,27654.8
1000,Roleta,25,28271.3,28610.9,28072.7
1000,Roleta,25,28572.8,28821.3,28392.4
1000,Roleta,25,27519.5,27805.9,27117.6
1000,Roleta,25,28287.8,28099.8,27860.4
1000,Roleta,25,28942.1,29111.2,28953.6
1000,Roleta,25,27795.3,28143.5,27903.9
1000,Roleta,25,27798.5,28207.2,28191.8
1000,Roleta,25,28209.9,28704,28285.4
1000,Roleta,25,29120.8,29400.3,29051.5
1000,Roleta,25,28176,28558,28158.9
1000,Roleta,25,28096.7,28327.6,28050.9
1000,Roleta,25,28813.2,29129.8,28746.3
1000,Roleta,25,27596.7,27724.7,27220.9
1000,Roleta,25,28412.7,28681.8,28070.6
1000,Roleta,25,28037.4,27843.5,27948.2
1000,Roleta,25,28431.2,28286.9,28479.3
1000,Roleta,25,27388.6,27825.2,27853.9
1000,Roleta,25,27840.5,28317.5,27926.2
1000,Roleta,25,28579,28922,28343.4
1000,Roleta,25,28173.5,28569.5,28259.3
1000,Roleta,25,29308.1,29049.3,29081.2
1000,Roleta,25,28597.8,28891.2,28703.1
1000,Roleta,25,27655,28309.8,27817.2
1000,Roleta,25,28383.6,28646.8,28618.6
1000,Roleta,25,28489,28875.7,28230.1
1000,Roleta,25,28942.4,28961.3,28761.6
1000,Roleta,25,28032.6,28072.1,27994.6
1000,Roleta,25,27978.6,28100.7,27835.2
1000,Roleta,25,28749.4,29010.7,28916.2
1000,Roleta,25,28732.1,29446.6,28605.9
1000,Roleta,25,27431.9,27796.7,27199.5
1000,Roleta,25,27988.5,27906.8,27709.6
1000,Roleta,25,28264.2,28465.3,27713.2
1000,Roleta,25,28234.6,28415.7,27673.5
1000,Roleta,25,28027.1,28062,28173.2
1000,Roleta,25,27511,27197.4,26909.4
1000,Roleta,25,27779.5,28015.1,27629
1000,Roleta,25,27967.4,27798.9,27903.5
1000,Roleta,25,28002,28402,27737.2
1000,Roleta,25,27586.6,27710.4,27602.2
1000,Roleta,25,28807.9,28671.1,28364.3
1000,Roleta,25,28045.9,28277.8,28352.8
1000,Roleta,25,28608.1,28589.7,28271
1000,Roleta,25,28563.6,28873.4,28642
1000,Roleta,25,28760.9,29014.8,28533.9
1000,Roleta,25,28186.4,28301.2,28145.4
1000,Roleta,25,28257.1,28441.9,28243.3
1000,Roleta,25,29260.3,29528.3,29136.2
1000,Roleta,25,28205.2,27996.1,27787.1
1000,Roleta,25,28857.3,28791.4,28708.8
1000,Roleta,25,28087.1,28623.9,28088.1
1000,Roleta,25,27885.8,28383.2,28255
1000,Roleta,25,27899.5,28432.9,27996.3
1000,Roleta,25,27774,28040.2,27909.5
1000,Roleta,25,27161.7,27576.3,27315.5
1000,Roleta,25,28084.3,28558.5,28429.4
1000,Roleta,25,28297.8,28476.3,28116.8
1000,Roleta,25,28085.4,28247.8,28082.1
1000,Roleta,25,28268.1,28594.4,28842.4
1000,Roleta,25,28076.3,28573,27953.8
1000,Roleta,25,27941.3,28201.9,27957.5
1000,Roleta,25,28029.3,28325.4,28447.5
1000,Roleta,25,28215.9,28300.1,28252
1000,Roleta,25,27476.1,27974.3,27601.7
1000,Roleta,25,27665.2,28236.5,27628.6
1000,Roleta,25,27450.3,27552.5,27269.2
1000,Roleta,25,28398.5,29026.2,28515.8
1000,Roleta,25,28398.5,29026.2,28515.8
1000,Roleta,26,27569.2,28351.5,29474.2
1000,Roleta,26,27334.3,28025.3,29642.2
1000,Roleta,26,27419,27382,29050.9
1000,Roleta,26,27796.4,27766.6,29878.1
1000,Roleta,26,27219,27917.1,29183.2
1000,Roleta,26,27903.8,27974.5,30057.4
1000,Roleta,26,27990.3,27739.4,28924.8
1000,Roleta,26,26235.9,26702.7,28349.6
1000,Roleta,26,27721.8,27684.4,28893.2
1000,Roleta,26,27217.7,27639.5,29632.7
1000,Roleta,26,27537.8,28074.8,29514.4
1000,Roleta,26,27157.9,26978.6,28986.4
1000,Roleta,26,27778.3,27697.9,29704.8
1000,Roleta,26,27805.2,27724.2,29779.4
1000,Roleta,26,27024.1,27576.2,28718.5
1000,Roleta,26,27917.5,28218.6,29390.8
1000,Roleta,26,26759.8,27065.3,28838.9
1000,Roleta,26,28101.6,28005.9,29749.2
1000,Roleta,26,27274.6,27564.3,29461.1
1000,Roleta,26,27282.3,27780.8,29049.7
1000,Roleta,26,28132.3,27859.4,29141.3
1000,Roleta,26,27737.6,28243.2,29583.4
1000,Roleta,26,27062.3,28521.3,29412.3
1000,Roleta,26,27244.2,27797.8,29367
1000,Roleta,26,26800.8,27449.6,29309.3
1000,Roleta,26,27456.6,27915.5,29215.3
1000,Roleta,26,27101.1,27196.9,29117.3
1000,Roleta,26,28498.2,28712.1,30486.3
1000,Roleta,26,27356.5,27644.9,28667
1000,Roleta,26,27570,28134.7,29671.8
1000,Roleta,26,26785.6,27640.1,28849.8
1000,Roleta,26,27781.2,28284.6,29262.6
1000,Roleta,26,27552.1,27953.4,29391.6
1000,Roleta,26,27445.5,27283.2,29440
1000,Roleta,26,27704.1,28093.4,29082.4
1000,Roleta,26,26995.7,27890.6,29368.3
1000,Roleta,26,27528.8,27631.8,29242.3
1000,Roleta,26,26765.3,27140.9,28817.6
1000,Roleta,26,27748.2,27681.6,28966
1000,Roleta,26,28309.3,28399.6,29585.9
1000,Roleta,26,28129.9,28144.9,29673.8
1000,Roleta,26,27806.4,27734.3,29091.1
1000,Roleta,26,27687.8,28155.3,29531.3
1000,Roleta,26,28003.4,28443.6,29881.2
1000,Roleta,26,26734,27225.8,28747.6
1000,Roleta,26,28020.4,28365.7,30172.8
1000,Roleta,26,27582.2,27707.6,29274.8
1000,Roleta,26,27237.2,27882.6,28904
1000,Roleta,26,27797.4,28225.7,29500.7
1000,Roleta,26,27863.7,27365,28645.8
1000,Roleta,26,26659.6,27691.8,28917.3
1000,Roleta,26,27130.2,27150.2,29094.1
1000,Roleta,26,26880.6,27157.3,28881.4
1000,Roleta,26,27438.6,27158,29156.5
1000,Roleta,26,27148,27899.9,28905.7
1000,Roleta,26,27532.5,27413.7,29215.3
1000,Roleta,26,27390,27147,28805.8
1000,Roleta,26,28006.6,28410.3,29701.1
1000,Roleta,26,27936.5,27774.2,29047.7
1000,Roleta,26,27907,28259.8,29688.3
1000,Roleta,26,26895.1,27619.7,28617.7
1000,Roleta,26,27374.7,27918.3,28814.7
1000,Roleta,26,27057.6,27277,29199.8
1000,Roleta,26,28071.5,28335.3,29692.1
1000,Roleta,26,27131.6,27327,28866.5
1000,Roleta,26,27611.3,28018.8,29466.9
1000,Roleta,26,27710.5,28150,29439
1000,Roleta,26,26849.7,27055.9,28501.9
1000,Roleta,26,27754.5,27951.9,29146.4
1000,Roleta,26,26861.2,27321.3,28486.1
1000,Roleta,26,26822.7,26747.9,28592.3
1000,Roleta,26,27034.2,27604.3,28818.9
1000,Roleta,26,27670,27660.1,29433.2
1000,Roleta,26,27368.5,27940.3,29478.2
1000,Roleta,26,27381.9,27387.8,28668
1000,Roleta,26,27728.8,27873.8,29677.3
1000,Roleta,26,26913.5,27364,28399.8
1000,Roleta,26,27255,27557.8,29221.8
1000,Roleta,26,27429.7,27527.9,28697
1000,Roleta,26,27187.6,27691.2,29306
1000,Roleta,26,27183.4,27899.8,29342.6
1000,Roleta,26,27045.8,27182.1,28836.2
1000,Roleta,26,27573.5,27631.5,28778.3
1000,Roleta,26,27633.6,27645,28857.2
1000,Roleta,26,27183.1,27576.2,29072
1000,Roleta,26,27252,27734.9,29680.6
1000,Roleta,26,27476.4,27815.9,28989.9
1000,Roleta,26,27753.5,28687.2,29686.6
1000,Roleta,26,27245.9,27542,28771
1000,Roleta,26,27473.1,27924.2,28765.1
1000,Roleta,26,28257.4,28498.4,30281.2
1000,Roleta,26,28257.4,28498.4,30281.2
1000,Roleta,27,29004.8,28514.3,29569.3
1000,Roleta,27,29362.7,28791.7,29778.4
1000,Roleta,27,29469.2,28854.6,29833.1
1000,Roleta,27,29688.2,28414.6,29815.1
1000,Roleta,27,29245.7,28417,29554.1
1000,Roleta,27,30034.5,29226.2,30320.3
1000,Roleta,27,29843.1,28958.8,30456.3
1000,Roleta,27,29872.8,28512.6,29968.5
1000,Roleta,27,29295.7,28155.5,29547.5
1000,Roleta,27,29915.5,29397.2,30325
1000,Roleta,27,29099.2,28855.4,29799
1000,Roleta,27,29984.6,29114.6,30296.7
1000,Roleta,27,30986.8,29685,31227.7
1000,Roleta,27,29994.5,29293,30149.9
1000,Roleta,27,29956.2,28957.5,29562.2
1000,Roleta,27,30034.6,29191.9,30958.5
1000,Roleta,27,29567,29329.7,30334.4
1000,Roleta,27,29679,29322.3,30319.8
1000,Roleta,27,29219,29050,30202
1000,Roleta,27,28608,28676.9,30040.9
1000,Roleta,27,30005.9,28616.7,30189.6
1000,Roleta,27,29943.4,29371.9,30507.3
1000,Roleta,27,30215,29542.1,30719
1000,Roleta,27,28903.4,28558,30084.2
1000,Roleta,27,29074.1,28244.4,29344.4
1000,Roleta,27,29677.6,29215,30363.2
1000,Roleta,27,28930.8,28531.7,29311.8
1000,Roleta,27,29185.2,28710.7,29481.3
1000,Roleta,27,29169.1,28898.4,29559.6
1000,Roleta,27,28831.8,28106.5,28922.5
1000,Roleta,27,30140.2,29686.4,31129.1
1000,Roleta,27,30049.7,29255,30744.3
1000,Roleta,27,29464.4,28650.2,29736.7
1000,Roleta,27,30158.4,29723.2,30825.3
1000,Roleta,27,28933.8,28589.1,29560.8
1000,Roleta,27,30191.7,29823,30890.9
1000,Roleta,27,28636.4,28325.3,29631
1000,Roleta,27,29739,29128.9,30485.6
1000,Roleta,27,28895.8,28554.9,29278.3
1000,Roleta,27,29724.5,29297,29481.9
1000,Roleta,27,29298.4,28634.3,29732.7
1000,Roleta,27,29190.1,28825.7,29473.9
1000,Roleta,27,29530.2,29253.6,30051
1000,Roleta,27,28459.4,28093.3,29089.9
1000,Roleta,27,28776.5,28022.1,30088.7
1000,Roleta,27,29087.3,28983.4,29481
1000,Roleta,27,29250.4,29004.8,29799.6
1000,Roleta,27,29057.3,29018.4,30374
1000,Roleta,27,29533.2,29018.6,30284.6
1000,Roleta,27,30076.4,29415.1,30309.4
1000,Roleta,27,28923.6,29056.3,30085.1
1000,Roleta,27,29307.2,29176,30420.7
1000,Roleta,27,29425.8,29249.1,30456.5
1000,Roleta,27,29512.2,29503.8,30146.8
1000,Roleta,27,29501.9,28923.2,29935.3
1000,Roleta,27,29406.3,28726.9,29754.7
1000,Roleta,27,29270.3,28412.2,29557.6
1000,Roleta,27,29154.7,28580.4,29676.4
1000,Roleta,27,28808.8,28393.8,29620.2
1000,Roleta,27,29270.4,28930.1,29657.7
1000,Roleta,27,29468.8,29248.5,30215.5
1000,Roleta,27,30117.6,29507.3,30528
1000,Roleta,27,29692.3,28942.4,30340.7
1000,Roleta,27,29243.4,28767.9,29686.7
1000,Roleta,27,29580.5,29248.3,30030.9
1000,Roleta,27,28808.6,28407.2,29466.1
1000,Roleta,27,29834.2,28722.6,30325.3
1000,Roleta,27,30043.6,28841.1,30304.9
1000,Roleta,27,28920.9,28454.3,29219.7
1000,Roleta,27,29462.2,28794.7,30067.6
1000,Roleta,27,30771.4,29368,30846.1
1000,Roleta,27,29534.3,29032.9,30611.6
1000,Roleta,27,30075.3,29371.6,30496.6
1000,Roleta,27,28740.1,28193.8,29230.2
1000,Roleta,27,29223,28593.6,30011.9
1000,Roleta,27,29524.2,29043.7,29962.6
1000,Roleta,27,28667.1,28389.9,29589.6
1000,Roleta,27,29464.2,29289.9,30963
1000,Roleta,27,28780.4,28392.2,29190.8
1000,Roleta,27,29693,29355.6,30683.2
1000,Roleta,27,28978.7,28351.5,29823.7
1000,Roleta,27,29607.4,28797.3,29936.1
1000,Roleta,27,29298.1,29335,30262.7
1000,Roleta,27,29707.5,28987.9,30646.5
1000,Roleta,27,29712.3,29313.4,30615.2
1000,Roleta,27,30228,29317.1,30968.5
1000,Roleta,27,29526,28994.9,29750.6
1000,Roleta,27,29356.4,28695.1,29885.8
1000,Roleta,27,30338.6,29841.3,30914.9
1000,Roleta,27,30986.8,29685,31227.7
1000,Roleta,27,29873.5,29024.3,30979.8
1000,Roleta,27,29873.5,29024.3,30979.8
1000,Roleta,28,29384.8,28736.1,28835.9
1000,Roleta,28,29596.6,28871.1,29330.3
1000,Roleta,28,29371.7,28795.2,29087.1
1000,Roleta,28,29276.3,28679.3,29133
1000,Roleta,28,29243,28813.8,29694.4
1000,Roleta,28,29500.2,28749.1,29313.5
1000,Roleta,28,29882.3,29212.1,29289.7
1000,Roleta,28,29115.8,28811.2,29295.2
1000,Roleta,28,29297.6,28240.4,28906.3
1000,Roleta,28,29052.1,28229.8,29148
1000,Roleta,28,29884.9,28814,29457.1
1000,Roleta,28,29795.2,29096.3,29417.9
1000,Roleta,28,29465.2,28461.8,29155.9
1000,Roleta,28,29707.1,29227.6,29697.4
1000,Roleta,28,30535,29337.3,29902.4
1000,Roleta,28,29735.6,28941.3,29604.5
1000,Roleta,28,29736.5,28738.3,29346.8
1000,Roleta,28,29538.3,29218.5,29532
1000,Roleta,28,28847.3,28574.7,29117.7
1000,Roleta,28,30005.1,29385.3,29687.4
1000,Roleta,28,29556.9,28847,29484.1
1000,Roleta,28,30252.9,29271.6,29612.6
1000,Roleta,28,29429.6,28705.1,29474.8
1000,Roleta,28,29582.9,29204.7,29659.6
1000,Roleta,28,29538.8,28726.3,29416.8
1000,Roleta,28,29507.5,28777.2,29260.8
1000,Roleta,28,29586.2,28439.8,29197.6
1000,Roleta,28,29704.2,29060,29166.1
1000,Roleta,28,29994.5,28976.1,29460.1
1000,Roleta,28,29713.2,29039.9,29411.7
1000,Roleta,28,29642.9,29104.8,29330.3
1000,Roleta,28,29592.8,28862.7,29056.2
1000,Roleta,28,29740.6,28961.4,29347.5
1000,Roleta,28,29240.5,28689,29779.3
1000,Roleta,28,29237.5,28741.3,28977.6
1000,Roleta,28,29185.9,28486.7,28859.5
1000,Roleta,28,29769.8,29265.1,29410
1000,Roleta,28,28947.3,27966.6,28650.4
1000,Roleta,28,29442.7,28531.5,29489.6
1000,Roleta,28,29813.5,29285.8,29706.2
1000,Roleta,28,29852.1,29161.6,29944.7
1000,Roleta,28,29262,28365.1,29033.9
1000,Roleta,28,29027.2,28547.8,29075.2
1000,Roleta,28,29633.1,28803.7,29528.1
1000,Roleta,28,28657.4,27865.9,28662.2
1000,Roleta,28,29372.2,28620.4,29192.4
1000,Roleta,28,29137.1,28367.8,29068.3
1000,Roleta,28,29633.8,29031.4,29729.3
1000,Roleta,28,29110.1,28787.1,29482.9
1000,Roleta,28,29869,28980.4,29660.3
1000,Roleta,28,29184.3,28643.5,29203.9
1000,Roleta,28,29672.7,28814,29657.9
1000,Roleta,28,29094.8,28262.4,29088.7
1000,Roleta,28,29843.1,28948.5,29761.1
1000,Roleta,28,29191.9,28472.2,28574
1000,Roleta,28,29209.6,28211,29262.7
1000,Roleta,28,29460.1,28382.3,28421.1
1000,Roleta,28,29241.4,28674.4,28765.7
1000,Roleta,28,30017,29422.7,29592
1000,Roleta,28,30117.2,29362.9,29980.4
1000,Roleta,28,29494.4,29120.5,29684.1
1000,Roleta,28,29745.3,29084.6,29479.1
1000,Roleta,28,29508.3,28591.6,29808.3
1000,Roleta,28,29434.6,28661.4,29403.8
1000,Roleta,28,29714.7,29335.4,29743.5
1000,Roleta,28,29003.7,28610.2,29251.6
1000,Roleta,28,29839.7,29507.4,29777.8
1000,Roleta,28,29103.9,28629.7,28993.2
1000,Roleta,28,29174.4,28543,28556.8
1000,Roleta,28,30041.9,29315.8,29589.4
1000,Roleta,28,28769.9,27931.9,29062.6
1000,Roleta,28,30597.8,29724.2,30242.7
1000,Roleta,28,29798.7,29007.9,29703.6
1000,Roleta,28,30198.3,29051.3,29541.6
1000,Roleta,28,29662.8,28708.6,29632.9
1000,Roleta,28,29363.8,28825.2,28777.3
1000,Roleta,28,29176.4,27899.5,28503.3
1000,Roleta,28,30486.8,29631.7,30205.7
1000,Roleta,28,29821.8,28952.5,29466.9
1000,Roleta,28,29128.9,28540.2,29134.5
1000,Roleta,28,29073.3,28646.6,29004.8
1000,Roleta,28,30330,29443.4,30163.3
1000,Roleta,28,29864.6,28763.7,29186
1000,Roleta,28,29745.6,29520.4,30237.9
1000,Roleta,28,28936.5,28140.1,28931
1000,Roleta,28,29235.4,28711.8,29103.6
1000,Roleta,28,29476.3,28380.6,29443.9
1000,Roleta,28,29544.1,29055.2,29287.9
1000,Roleta,28,29932.6,28918.4,29390.1
1000,Roleta,28,29740.3,28723.5,29029.2
1000,Roleta,28,29421.6,28793.1,29466.9
1000,Roleta,28,29421.6,28793.1,29466.9
1000,Roleta,29,27120.1,27191.7,27662.4
1000,Roleta,29,26756,26732.8,27580.6
1000,Roleta,29,27454.2,27470.3,28380.9
1000,Roleta,29,27032.7,27199,27878.2
1000,Roleta,29,27058.2,26930.4,28010.3
1000,Roleta,29,27297.5,26598.9,27994
1000,Roleta,29,27680.1,27161.7,27822.7
1000,Roleta,29,28158.6,28140.7,28418.7
1000,Roleta,29,26717.4,26584.6,27574.8
1000,Roleta,29,27714.4,27754.4,27984.9
1000,Roleta,29,27487.2,27241.9,28290.4
1000,Roleta,29,28051.7,28206.5,28820
1000,Roleta,29,27734.5,27350.8,28858.3
1000,Roleta,29,27869.2,28013.6,28299.7
1000,Roleta,29,26570.7,26629.4,27917.2
1000,Roleta,29,27799.2,28172.4,28671.8
1000,Roleta,29,28024.7,28550.1,28940.2
1000,Roleta,29,27586.3,26900.9,28106.4
1000,Roleta,29,28381,28147.3,28825.3
1000,Roleta,29,26906.3,26830.9,27110.5
1000,Roleta,29,26931.6,27462.6,27972.1
1000,Roleta,29,27300,27074.3,27998.7
1000,Roleta,29,27571.9,27112.8,28067.3
1000,Roleta,29,27413,27490.7,28504.4
1000,Roleta,29,27212.1,27080,27920.5
1000,Roleta,29,25915,26232.5,27018.7
1000,Roleta,29,27201.6,27119.7,28206.4
1000,Roleta,29,26327.5,26307.7,27243.6
1000,Roleta,29,26892.7,26957.9,27965.3
1000,Roleta,29,26624.7,26988.8,27715.5
1000,Roleta,29,28177.1,28022.7,28723
1000,Roleta,29,28135.2,28599.4,29006.8
1000,Roleta,29,27242.2,27578.6,28436.6
1000,Roleta,29,28006.7,27633.3,28548.3
1000,Roleta,29,27736.2,27926.6,28548.7
1000,Roleta,29,27367.8,27807.3,28599.6
1000,Roleta,29,28106,28089.7,28607.8
1000,Roleta,29,27781.2,27360.5,28760.3
1000,Roleta,29,27238.1,26749.9,28049
1000,Roleta,29,27185.9,26705.6,27987.8
1000,Roleta,29,27887,28143.8,28811.4
1000,Roleta,29,27873.4,27582.7,28382.4
1000,Roleta,29,26332.4,26305.1,27344.1
1000,Roleta,29,26074.1,26573.6,27560.6
1000,Roleta,29,27573.1,27960.8,28708.5
1000,Roleta,29,28397.3,28429.3,28989.2
1000,Roleta,29,28752.2,28215.4,29243.2
1000,Roleta,29,27837.5,27686.3,28207.9
1000,Roleta,29,27695.7,27629.2,28514.9
1000,Roleta,29,26316.7,26489.2,27405.2
1000,Roleta,29,27513.2,27902.2,28338.9
1000,Roleta,29,27667.5,27031.4,28261.6
1000,Roleta,29,27634.5,27933.9,28425.3
1000,Roleta,29,28452,27701.8,28871.1
1000,Roleta,29,27751.9,27944.7,28457.3
1000,Roleta,29,27749,27759.3,28460.8
1000,Roleta,29,26764.4,26333.7,27704.4
1000,Roleta,29,28380.9,28704.8,29224.1
1000,Roleta,29,27674.1,27467.2,28078.8
1000,Roleta,29,28013.4,28207.9,28818
1000,Roleta,29,27923,27332.8,28730.6
1000,Roleta,29,27449.4,27843.9,28171.7
1000,Roleta,29,28295.8,28665.5,29014
1000,Roleta,29,28105.1,28597.7,28904.9
1000,Roleta,29,27193.8,27279.6,28210.3
1000,Roleta,29,26948.2,27169.1,28186.7
1000,Roleta,29,27750.8,27729.4,28389.6
1000,Roleta,29,27485.6,27516.6,28509.2
1000,Roleta,29,27768.9,27467.8,28120.4
1000,Roleta,29,27224,27117.1,27809.9
1000,Roleta,29,28141.9,28647.8,28853.1
1000,Roleta,29,28356.8,28617.6,28880.8
1000,Roleta,29,26931.7,26425.1,27769.8
1000,Roleta,29,26241.6,26518.1,27311.2
1000,Roleta,29,27544,27393.9,28420.2
1000,Roleta,29,27705.9,27547.6,28553.4
1000,Roleta,29,27689.8,27274.6,28073
1000,Roleta,29,27381.1,27178.7,28237.6
1000,Roleta,29,26062.5,25995.2,27092
1000,Roleta,29,26627.1,26748.9,27585.7
1000,Roleta,29,27837.5,27686.3,28207.9
1000,Roleta,29,27657.3,27392.8,28119.4
1000,Roleta,29,26630.5,26730.8,27708.5
1000,Roleta,29,26771,27062.7,27713.1
1000,Roleta,29,28099.2,28040.1,28682.9
1000,Roleta,29,27158.7,27235,27856.2
1000,Roleta,29,27611.9,27783.3,28451.6
1000,Roleta,29,27831.3,27630.6,28206.3
1000,Roleta,29,27697.3,27518.1,27830.7
1000,Roleta,29,26591.3,26675.8,27610.3
1000,Roleta,29,28212.6,28223.9,28615.8
1000,Roleta,29,28212.6,28223.9,28615.8
1000,Roleta,30,29905.4,29543.4,28286.3
1000,Roleta,30,29282,28771.5,27274.8
1000,Roleta,30,29979.8,29896.4,28093.4
1000,Roleta,30,29385,29254.2,27481
1000,Roleta,30,29389.7,29415.8,27576.5
1000,Roleta,30,29548.9,29024.8,27556.3
1000,Roleta,30,29765.8,29777.8,27833.1
1000,Roleta,30,29781.2,29608.7,28129.8
1000,Roleta,30,28299.3,28441.3,26768
1000,Roleta,30,29258,29370.8,28041.8
1000,Roleta,30,29266.7,29307.2,27722.2
1000,Roleta,30,29044.8,29379.6,27471.4
1000,Roleta,30,29382,29408.4,27101.6
1000,Roleta,30,29446.2,28945.8,27833.9
1000,Roleta,30,29497.9,29042.2,27461.4
1000,Roleta,30,29148.5,28594.4,27342.3
1000,Roleta,30,28260.5,29039.8,26927.9
1000,Roleta,30,29522.7,30026.9,27699.1
1000,Roleta,30,29440.1,29537.5,28265
1000,Roleta,30,28929.7,29377,27277.7
1000,Roleta,30,29899.8,29765.8,27940.7
1000,Roleta,30,29957.5,30007,28124.7
1000,Roleta,30,29916.5,30013.2,28699.1
1000,Roleta,30,29240.1,28910.6,27187.7
1000,Roleta,30,28615.7,29314.2,27217.2
1000,Roleta,30,29493.4,29558,27584.8
1000,Roleta,30,29489.4,29552.5,27594.5
1000,Roleta,30,28526.2,29424,27171.4
1000,Roleta,30,29954.4,30502.2,28184.7
1000,Roleta,30,29111.6,29449.3,27526.6
1000,Roleta,30,29039.2,28651.9,27019.3
1000,Roleta,30,29419.5,29355.1,27567.8
1000,Roleta,30,29447.8,29469,27281
1000,Roleta,30,29097.2,28730.8,27049.5
1000,Roleta,30,28655.2,28984.2,27304.9
1000,Roleta,30,30664.9,30515,28408.7
1000,Roleta,30,28917.8,29212.4,27557.8
1000,Roleta,30,29587.2,29655.9,27869.8
1000,Roleta,30,28205.2,28832.9,27050.1
1000,Roleta,30,29406,28835,27073
